iter	tree	grid	feat	var	change	nchange	geodist	cophdist	condition
53	17	Nominal morphology	Nominal cases	GEN/DAT	gain	9	963.164028125	6027.66392608	C
53	17	Nominal morphology	Nominal cases	GEN/DAT	loss	22	663.951731027	5555.52883235	S
53	16	Nominal morphology	Nominal cases	O-case	gain	15	647.522617498	4762.03930978	C
53	16	Nominal morphology	Nominal cases	O-case	loss	24	721.44592708	6334.46236724	S
53	9	Nominal morphology	Nominal cases	OBL-Cases	gain	8	1341.19533175	7889.85024734	C
53	9	Nominal morphology	Nominal cases	OBL-Cases	loss	10	1121.86998648	6665.11987144	S
53	4	Nominal morphology	Nominal cases	VOC	gain	14	998.932958539	4525.27312994	C
53	4	Nominal morphology	Nominal cases	VOC	loss	20	1009.44826523	6405.70396604	S
53	6	Nominal morphology	Preposition agreement	PRON-AGR	gain	5	2415.84791305	5688.01555287	C
53	7	Nominal morphology	Pronominal Cases	<7 Cases	gain	4	2212.50009382	8898.19042805	C
53	7	Nominal morphology	Pronominal Cases	<7 Cases	loss	6	272.932970584	2978.60604387	S
53	2	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	7	1407.92804628	4263.49065937	N
53	2	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	6	1677.28407445	3581.79499996	N
53	12	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	3	1094.57952654	5581.52371953	N
53	12	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	6	505.092818045	1328.75184166	N
53	9	Nominal morphology	Pronominal Cases	A≠O	gain	3	2065.36120814	7506.00144092	C
53	9	Nominal morphology	Pronominal Cases	A≠O	loss	7	1597.11339761	6152.93560571	S
53	14	Nominal morphology	Pronominal Cases	DAT≠O	gain	14	848.485650181	4510.26812978	C
53	14	Nominal morphology	Pronominal Cases	DAT≠O	loss	50	408.47421722	3633.01628862	S
53	12	Nominal morphology	Pronominal Cases	OBL-Cases	gain	5	2161.89080218	6601.6194584	C
53	12	Nominal morphology	Pronominal Cases	OBL-Cases	loss	17	849.803321325	5474.16189867	S
53	3	Nominal morphology	Pronominal Cases	VOC	gain	2	5200.25113271	8884.23809707	C
53	3	Nominal morphology	Pronominal Cases	VOC	loss	2	128.815498221	958.562545093	S
53	4	TENSE	Continous present	Present ????	gain	16	551.714894434	2526.57356885	N
53	4	TENSE	Continous present	Present ????	loss	16	624.997936247	3527.193346	N
53	7	TENSE	Continous present	Progressive present	gain	34	527.526241518	3464.44521104	N
53	7	TENSE	Continous present	Progressive present	loss	52	308.636406422	2630.07643055	N
53	14	TENSE	Future	FUT.AUX	gain	20	826.54576221	4899.05750301	N
53	14	TENSE	Future	FUT.AUX	loss	10	1145.47533371	4039.50693147	N
53	17	TENSE	Future	FUT.Participle	gain	8	1387.17657171	6933.26962767	N
53	17	TENSE	Future	FUT.Participle	loss	17	573.025089549	7883.72605198	N
53	13	TENSE	Future	FUT.Particle	gain	23	880.266596579	7979.59317833	N
53	13	TENSE	Future	FUT.Particle	loss	26	569.115517004	5316.68860022	N
53	16	TENSE	Future	FUT.Synth	gain	8	1396.60055933	7830.37878612	N
53	16	TENSE	Future	FUT.Synth	loss	15	439.408748325	5926.38466807	N
53	12	TENSE	Future	PERF.FUT	gain	3	3980.22368778	10731.6740328	N
53	12	TENSE	Future	PERF.FUT	loss	5	1311.99284231	5143.69165456	N
53	16	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	9	683.139011952	6695.30675917	C
53	16	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	19	672.392536619	5928.31129356	S
53	3	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	7	1769.2450708	3830.67065916	C
53	3	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	loss	14	628.794494405	3671.65197146	S
53	14	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	11	521.443821817	2828.26631457	S
53	14	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	8	248.985780567	3449.43536576	C
53	5	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	4	512.277202891	4610.10351939	S
53	5	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	9	1548.74878923	6536.70466042	C
53	6	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	7	1737.33074748	6020.40435393	C
53	11	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	17	828.14484935	6992.34337729	C
53	11	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	20	957.835794136	3791.3708154	S
53	10	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	9	641.359435581	4780.26142241	C
53	6	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	22	857.366438091	8172.84086612	S
53	6	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	20	634.222646548	5738.03757912	C
53	6	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	gain	2	5343.22711206	8472.28171403	C
53	2	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	14	290.097965615	3145.68641836	S
53	2	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	16	851.633955539	5425.01836763	C
53	13	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	16	732.822428622	5986.53050368	S
53	13	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	17	1181.07296336	5825.72673115	C
53	4	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	6	1616.27695995	5370.14337247	C
53	4	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	loss	2	637.413792886	950.977479853	S
53	0	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	gain	5	1285.40098887	5617.17924764	C
53	0	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	loss	3	907.852793951	1017.40904675	S
53	2	Word order	Adpositions	Post	gain	9	1028.38895003	4130.1699975	N
53	2	Word order	Adpositions	Post	loss	2	5195.95441602	4140.32424263	N
53	6	Word order	Adpositions	Prep	loss	5	1013.57211633	9257.01297899	N
53	8	Word order	Clitic pronouns finite verb	2nd position	gain	5	473.508495089	4668.51651049	N
53	8	Word order	Clitic pronouns finite verb	2nd position	loss	9	1075.17757381	5317.83561815	N
53	0	Word order	Clitic pronouns finite verb	OV	gain	12	929.146548772	6465.38721893	N
53	0	Word order	Clitic pronouns finite verb	OV	loss	18	660.911366271	4200.3024221	N
53	6	Word order	Clitic pronouns finite verb	VO	gain	30	664.421096221	8126.4426923	N
53	6	Word order	Clitic pronouns finite verb	VO	loss	35	379.791009184	4351.24108432	N
53	12	Word order	Clitic pronouns infinitive	2nd position	gain	5	1029.70764287	3770.37549355	N
53	12	Word order	Clitic pronouns infinitive	2nd position	loss	15	836.919970215	5875.86897219	N
53	2	Word order	Clitic pronouns infinitive	OV	gain	23	735.591465305	5052.84689414	N
53	2	Word order	Clitic pronouns infinitive	OV	loss	14	623.332921943	4430.19911113	N
53	1	Word order	Clitic pronouns infinitive	VO	gain	9	1287.27051896	5795.18091989	N
53	1	Word order	Clitic pronouns infinitive	VO	loss	17	349.114047852	3723.91829049	N
53	14	Word order	Clitic pronouns participle	2nd position	gain	3	2158.9163904	8891.28948451	N
53	14	Word order	Clitic pronouns participle	2nd position	loss	10	947.227092893	3712.31471311	N
53	15	Word order	Clitic pronouns participle	OV	gain	22	705.240354352	5483.61062639	N
53	15	Word order	Clitic pronouns participle	OV	loss	39	397.820518793	5370.73644213	N
53	16	Word order	Clitic pronouns participle	VO	gain	11	1458.38009299	7645.44440132	N
53	16	Word order	Clitic pronouns participle	VO	loss	6	650.798658911	8324.02205965	N
53	17	Word order	Infinitive	OV	gain	14	555.58933655	4404.53428901	N
53	17	Word order	Infinitive	OV	loss	22	474.175951323	6199.69671206	N
53	3	Word order	Infinitive	VO	gain	17	414.286305793	2841.20177373	N
53	3	Word order	Infinitive	VO	loss	23	468.306317945	5582.29969885	N
53	11	Word order	Main clauses	SOV	gain	5	433.138841702	8831.97452858	N
53	11	Word order	Main clauses	SOV	loss	8	860.603021535	5098.10237884	N
53	15	Word order	Main clauses	SVO	gain	12	633.812005557	4837.77613756	N
53	15	Word order	Main clauses	SVO	loss	11	520.2354869	7101.93598976	N
53	0	Word order	Main clauses	V2	gain	8	1169.40144759	4657.08672672	N
53	0	Word order	Main clauses	V2	loss	17	572.791128791	3890.26785523	N
53	3	Word order	Main clauses	VSO	gain	2	1029.14130844	3326.41253679	N
53	17	Word order	Noun-Possessor	N-Poss	gain	7	1315.54161975	4176.42735365	N
53	17	Word order	Noun-Possessor	N-Poss	loss	13	925.888008723	4996.68569871	N
53	17	Word order	Noun-Possessor	Poss-N	gain	14	681.313151789	3443.57109467	N
53	17	Word order	Noun-Possessor	Poss-N	loss	14	456.836131488	4414.61726986	N
53	17	Word order	Noun-adjective	AN	gain	8	1060.27721617	9303.3639305	N
53	17	Word order	Noun-adjective	AN	loss	7	1476.84923556	5617.31519658	N
53	7	Word order	Noun-adjective	NA	gain	7	1704.17527638	3287.86715195	N
53	7	Word order	Noun-adjective	NA	loss	13	763.557227992	5362.02702313	N
53	9	Word order	Noun-relative clause	NRel	gain	14	759.034226271	2010.8936989	N
53	9	Word order	Noun-relative clause	NRel	loss	8	1761.21111364	6667.70116891	N
53	6	Word order	Noun-relative clause	RelN	gain	6	1516.67932713	8932.73964892	N
53	6	Word order	Noun-relative clause	RelN	loss	7	716.981630827	7145.4886227	N
53	7	Word order	Participle	OV	gain	3	1159.7665658	9517.27990056	N
53	7	Word order	Participle	OV	loss	8	1347.83161183	5809.2155179	N
53	9	Word order	Participle	VO	gain	6	2608.14857756	6766.36788988	N
53	9	Word order	Participle	VO	loss	6	622.977922322	6379.1609185	N
53	14	Word order	Subordinate clause	SOV	gain	5	589.993478914	5651.31027442	N
53	14	Word order	Subordinate clause	SOV	loss	9	1731.11255264	5928.98002879	N
53	0	Word order	Subordinate clause	SVO	gain	12	969.657963064	4923.91123694	N
53	0	Word order	Subordinate clause	SVO	loss	6	1241.33598901	4273.71818506	N
53	3	Word order	Subordinate clause	V2	gain	2	1501.39379056	6709.52727055	N
53	3	Word order	Subordinate clause	V2	loss	3	389.681296374	4887.38131742	N
53	2	Word order	Subordinate clause	VSO	gain	2	3235.8475284	11243.8512749	N
53	3	Word order	WH-element	WH-V	gain	33	694.578325294	3593.24603404	N
53	3	Word order	WH-element	WH-V	loss	31	668.052202039	3005.57224539	N
53	10	Word order	WH-element	WH-initial	gain	7	1286.60442574	5759.86321581	N
53	10	Word order	WH-element	WH-initial	loss	12	1002.37544237	3301.88249529	N
54	7	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	gain	13	758.03013642	5035.36379949	C
54	7	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	loss	5	571.028251512	3651.46052638	S
54	7	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	gain	16	961.628312247	4906.98864301	C
54	7	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	loss	11	667.140947516	4496.00289452	S
54	6	ALIGNMENT	Compare PROG-PAST	PROG_So=PST_So	gain	2	44.0752984515	562.093508724	S
54	6	ALIGNMENT	Compare PROG-PAST	PROG_So=PST_So	loss	2	4852.49020122	7128.02598273	C
54	11	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	gain	20	845.450649198	5475.02520201	S
54	11	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	loss	14	888.541698189	5211.68434049	C
54	6	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	gain	23	649.897322205	7043.56528724	S
54	6	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	loss	7	1190.60620738	8888.84220796	C
54	2	ALIGNMENT	Noun: Present Progressive	N:PROG:A=Sa?	gain	2	247.272269563	6097.53919846	S
54	2	ALIGNMENT	Noun: Present Progressive	N:PROG:A=Sa?	loss	3	2398.61368533	2096.41249232	C
54	5	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	gain	31	675.854402265	4300.81360452	S
54	5	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	loss	22	558.999105094	4994.47910749	C
54	2	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	gain	25	564.542047091	4460.19654242	S
54	2	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	loss	10	758.069807879	4740.48444814	C
54	13	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	gain	8	1010.61634524	8474.93275276	S
54	13	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	loss	5	1541.94612387	7439.16705737	C
54	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	gain	10	887.080698106	4753.16835597	S
54	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	loss	4	2515.07847467	5286.39209628	C
54	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	gain	13	613.012369981	4269.56205169	S
54	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	loss	4	595.477922092	1684.57862836	C
54	8	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	gain	16	711.376877918	4827.59783733	S
54	8	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	loss	8	446.783024169	2251.92958899	C
54	1	ALIGNMENT	Pronoun: Simple Past	P:PST:A=O?	gain	7	1024.54760938	4102.99649765	S
54	17	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	gain	9	733.979195804	3140.00945424	S
54	17	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	loss	6	1225.99877026	8202.14282872	C
54	4	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	gain	7	208.969487658	3374.76269374	N
54	4	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	loss	4	1955.95319983	3370.88827952	N
54	8	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	gain	9	1412.28963128	4944.52561058	N
54	8	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	loss	10	357.151826472	1473.6490439	N
54	10	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	gain	10	1473.03701078	5743.24027274	S
54	10	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	loss	11	570.157345294	2071.25781221	C
54	8	ALIGNMENT	Verb: Present Progressive	V:PROG:A=O?	gain	15	1066.95536033	4689.26112308	S
54	8	ALIGNMENT	Verb: Present Progressive	V:PROG:A=O?	loss	17	401.92035595	3612.11920878	C
54	15	ALIGNMENT	Verb: Present Progressive	V:PROG:A=Sa?	gain	7	137.039184132	6724.78616211	S
54	15	ALIGNMENT	Verb: Present Progressive	V:PROG:A=Sa?	loss	4	2598.8715864	9349.98988476	C
54	8	ALIGNMENT	Verb: Present Progressive	V:PROG:Sa=So?	gain	4	767.309231667	4325.99788225	S
54	8	ALIGNMENT	Verb: Present Progressive	V:PROG:Sa=So?	loss	3	3897.04039099	8386.65015167	C
54	15	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	gain	22	738.539729623	5591.74850978	S
54	15	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	loss	8	1122.80770195	3385.38796703	C
54	1	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	gain	15	806.280423519	5562.83214405	S
54	1	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	loss	5	593.257301834	4895.16137581	C
54	11	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	gain	4	1000.88819512	6323.67131289	S
54	11	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	loss	15	887.842203926	3141.95045313	C
54	7	Nominal morphology	Case marking	CASE-ADJ	gain	16	707.290492831	4024.41332187	C
54	7	Nominal morphology	Case marking	CASE-ADJ	loss	35	659.375554119	4265.60741741	S
54	5	Nominal morphology	Case marking	CASE-ART	gain	12	1172.5909466	5321.34849389	C
54	5	Nominal morphology	Case marking	CASE-ART	loss	24	655.156648363	5268.61812101	S
54	17	Nominal morphology	Case marking	CASE-LAST	gain	13	929.351396151	7424.58806594	C
54	17	Nominal morphology	Case marking	CASE-LAST	loss	2	2173.26614741	10880.4710855	S
54	1	Nominal morphology	Case marking	CASE-N	gain	17	678.036630625	4461.37792852	C
54	1	Nominal morphology	Case marking	CASE-N	loss	24	800.192916212	4298.05972123	S
54	0	Nominal morphology	Definiteness marking	ADJ-DEF	gain	6	577.954641128	6212.51899811	C
54	0	Nominal morphology	Definiteness marking	ADJ-DEF	loss	6	659.312654478	3181.11240966	S
54	0	Nominal morphology	Definiteness marking	DEF-FIRST	gain	12	1351.7009288	4936.10645904	C
54	0	Nominal morphology	Definiteness marking	DEF-FIRST	loss	10	559.042161662	5649.82429777	S
54	8	Nominal morphology	Definiteness marking	DEF-LAST	gain	9	1140.75910925	3533.91514673	C
54	8	Nominal morphology	Definiteness marking	DEF-LAST	loss	9	818.565685873	2903.8209673	S
54	16	Nominal morphology	Definiteness marking	DEF.ART	gain	10	1632.92768163	5407.89609581	N
54	16	Nominal morphology	Definiteness marking	DEF.ART	loss	9	1454.11235405	5353.90199414	N
54	6	Nominal morphology	Definiteness marking	N-DEF	gain	11	1080.73361992	8173.272331	N
54	6	Nominal morphology	Definiteness marking	N-DEF	loss	3	2867.46697323	4615.02997315	N
54	3	Nominal morphology	Gender / Noun class	<5 GENDER	gain	4	3338.79920124	5624.56436221	C
54	3	Nominal morphology	Gender / Noun class	<5 GENDER	loss	13	278.215398287	5140.7520684	S
54	5	Nominal morphology	Gender / Noun class	ANIM	gain	10	645.931080652	4493.79528163	C
54	5	Nominal morphology	Gender / Noun class	ANIM	loss	7	1979.99388706	5550.61760208	S
54	2	Nominal morphology	Gender / Noun class	M/F	gain	4	2839.61176966	7487.10961092	C
54	2	Nominal morphology	Gender / Noun class	M/F	loss	17	703.957938138	5347.71641903	S
54	8	Nominal morphology	Gender / Noun class	NEUTR	gain	4	1105.17754958	6863.05018554	C
54	8	Nominal morphology	Gender / Noun class	NEUTR	loss	16	970.391957864	4941.42727663	S
54	16	Nominal morphology	Gender agreement	PRED-ADJ	gain	33	407.267714762	5126.99375412	C
54	16	Nominal morphology	Gender agreement	PRED-ADJ	loss	23	671.663384376	5376.84394801	S
54	5	Nominal morphology	Nominal cases	<7 Cases	gain	6	1692.92765216	6845.13250481	C
54	5	Nominal morphology	Nominal cases	<7 Cases	loss	8	794.018134402	3902.56230798	S
54	4	Nominal morphology	Nominal cases	AGG.CASE.NR	gain	18	972.456581038	4180.3355386	S
54	4	Nominal morphology	Nominal cases	AGG.CASE.NR	loss	11	918.163340579	4625.17726367	N
54	16	Nominal morphology	Nominal cases	AGGL.CASE	gain	12	1219.03454157	7234.4194547	S
54	16	Nominal morphology	Nominal cases	AGGL.CASE	loss	8	1073.62351663	8893.01601401	N
54	13	Nominal morphology	Nominal cases	DAT	gain	7	1008.69579523	6593.79582223	C
54	13	Nominal morphology	Nominal cases	DAT	loss	28	689.059140395	5820.64967456	S
54	1	Nominal morphology	Nominal cases	GEN	gain	19	700.864326222	6363.11087361	C
54	1	Nominal morphology	Nominal cases	GEN	loss	25	692.951189091	4020.95865601	S
54	9	Nominal morphology	Nominal cases	GEN/DAT	gain	11	912.539595556	3351.43116649	C
54	9	Nominal morphology	Nominal cases	GEN/DAT	loss	28	687.633337501	4990.64555815	S
54	5	Nominal morphology	Nominal cases	O-case	gain	21	799.844676687	4914.8838941	C
54	5	Nominal morphology	Nominal cases	O-case	loss	29	714.600855841	4441.19521372	S
54	1	Nominal morphology	Nominal cases	OBL-Cases	gain	8	1111.00587591	7717.88712885	C
54	1	Nominal morphology	Nominal cases	OBL-Cases	loss	15	995.930385009	5537.15760056	S
54	4	Nominal morphology	Nominal cases	VOC	gain	8	1842.84598002	9435.73476187	C
54	4	Nominal morphology	Nominal cases	VOC	loss	18	1118.33417158	6106.30150177	S
54	4	Nominal morphology	Preposition agreement	PRON-AGR	gain	4	2189.92392315	8306.93273627	C
54	4	Nominal morphology	Preposition agreement	PRON-AGR	loss	6	1055.85866934	4606.77313794	S
54	7	Nominal morphology	Pronominal Cases	<7 Cases	gain	4	1832.00901898	8794.62232188	C
54	7	Nominal morphology	Pronominal Cases	<7 Cases	loss	2	210.119902774	6497.72569087	S
54	15	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	7	1649.18669917	5663.71265883	N
54	15	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	9	752.960986001	6506.70092894	N
54	9	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	5	1800.4155769	3437.39513334	N
54	9	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	6	371.261610152	2834.02664536	N
54	17	Nominal morphology	Pronominal Cases	A≠O	loss	8	1168.42999018	9604.99734933	S
54	1	Nominal morphology	Pronominal Cases	DAT≠O	gain	29	565.014088704	3867.35550488	C
54	1	Nominal morphology	Pronominal Cases	DAT≠O	loss	30	549.51435946	3037.2855291	S
54	4	Nominal morphology	Pronominal Cases	OBL-Cases	gain	10	865.074913706	2866.35553001	C
54	4	Nominal morphology	Pronominal Cases	OBL-Cases	loss	14	762.731363891	5692.38005125	S
54	2	TENSE	Continous present	Present ????	gain	8	271.42831807	1600.20603996	N
54	2	TENSE	Continous present	Present ????	loss	10	898.866774401	4388.91545534	N
54	16	TENSE	Continous present	Progressive present	gain	50	543.464261486	5265.59308459	N
54	16	TENSE	Continous present	Progressive present	loss	52	305.518370076	4328.04099814	N
54	7	TENSE	Future	FUT.AUX	gain	21	860.904432232	5296.84714177	N
54	7	TENSE	Future	FUT.AUX	loss	17	621.900644298	5100.46992354	N
54	5	TENSE	Future	FUT.Participle	gain	14	1099.51514716	4225.4582526	N
54	5	TENSE	Future	FUT.Participle	loss	16	783.109327837	4066.38484595	N
54	3	TENSE	Future	FUT.Particle	gain	19	1066.41002654	4471.32281407	N
54	3	TENSE	Future	FUT.Particle	loss	17	472.594078751	2752.88602969	N
54	2	TENSE	Future	FUT.Synth	gain	6	1296.1017311	5256.04135582	N
54	2	TENSE	Future	FUT.Synth	loss	16	593.968381486	5633.93429886	N
54	6	TENSE	Future	PERF.FUT	gain	2	1588.08250345	8780.72333023	N
54	6	TENSE	Future	PERF.FUT	loss	2	854.724481083	7116.43911508	N
54	0	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	9	1293.42969126	3913.63309781	C
54	0	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	18	595.613467919	4767.97732619	S
54	7	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	6	2019.65234868	4689.26399177	C
54	7	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	loss	3	3899.53978123	6379.16810702	S
54	5	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	7	1067.07515307	5009.03734118	S
54	5	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	4	545.728344177	2521.35326787	C
54	9	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	24	514.178799934	3154.4428997	S
54	9	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	13	1154.88345864	4995.37458068	C
54	8	Verbal morphology	present progressive, O	PROG:NO-O-AGR	gain	13	709.126251213	2672.45571083	S
54	8	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	11	856.85948988	3750.70977448	C
54	13	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	15	1173.26058126	6610.36732837	C
54	13	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	24	625.898005395	3196.00967164	S
54	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	11	1257.14009857	4632.2816812	C
54	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	loss	18	436.879127483	1937.50227971	S
54	3	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	27	606.253260265	4026.73901913	S
54	3	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	29	556.458171128	2883.11860587	C
54	5	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	gain	2	2204.14831342	8422.67593309	C
54	5	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	loss	2	173.053123611	4211.900311	S
54	7	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	7	678.500213945	1257.90058778	S
54	7	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	10	1199.17895226	6629.49137854	C
54	6	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	15	641.167978596	6904.96767863	S
54	6	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	15	819.054545821	7574.58887338	C
54	1	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	4	1889.73215044	6590.53274502	C
54	1	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	loss	3	1541.57191159	6287.21920913	S
54	2	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	gain	7	349.299073265	4210.98794865	C
54	2	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	loss	2	620.722264768	5603.2763811	S
54	1	Word order	Adpositions	Post	loss	5	1820.82176191	3832.76667136	N
54	2	Word order	Adpositions	Prep	loss	4	2058.75441066	7490.7482441	N
54	3	Word order	Clitic pronouns finite verb	2nd position	gain	5	877.344359788	6841.7812017	N
54	3	Word order	Clitic pronouns finite verb	2nd position	loss	8	879.043358682	3308.17072112	N
54	8	Word order	Clitic pronouns finite verb	OV	gain	9	1071.51755082	5129.9136687	N
54	8	Word order	Clitic pronouns finite verb	OV	loss	14	604.161934459	2800.43151385	N
54	2	Word order	Clitic pronouns finite verb	VO	gain	28	772.221844611	4163.20094929	N
54	2	Word order	Clitic pronouns finite verb	VO	loss	41	477.624573047	4938.22809363	N
54	12	Word order	Clitic pronouns infinitive	2nd position	gain	3	3137.91381057	10179.2604292	N
54	12	Word order	Clitic pronouns infinitive	2nd position	loss	10	796.819561104	3993.07183505	N
54	1	Word order	Clitic pronouns infinitive	OV	gain	30	733.905832018	5020.14658991	N
54	1	Word order	Clitic pronouns infinitive	OV	loss	34	489.687119328	4287.02545653	N
54	16	Word order	Clitic pronouns infinitive	VO	gain	10	1541.29184524	5709.38881877	N
54	16	Word order	Clitic pronouns infinitive	VO	loss	11	497.059221834	5409.68031783	N
54	7	Word order	Clitic pronouns participle	2nd position	gain	4	2257.61040865	5343.78859893	N
54	7	Word order	Clitic pronouns participle	2nd position	loss	8	771.195780971	2301.18567779	N
54	12	Word order	Clitic pronouns participle	OV	gain	15	971.993827262	6508.98348579	N
54	12	Word order	Clitic pronouns participle	OV	loss	16	534.062280331	5571.04274065	N
54	10	Word order	Clitic pronouns participle	VO	gain	17	942.09413485	4525.81321377	N
54	10	Word order	Clitic pronouns participle	VO	loss	12	474.975356396	3105.64575398	N
54	11	Word order	Infinitive	OV	gain	16	556.754457508	4528.22970914	N
54	11	Word order	Infinitive	OV	loss	16	754.361670872	5724.51388554	N
54	15	Word order	Infinitive	VO	gain	25	412.994668332	4521.3324155	N
54	15	Word order	Infinitive	VO	loss	14	489.571048024	6022.97612995	N
54	11	Word order	Main clauses	SOV	gain	7	630.55409967	6173.31444795	N
54	11	Word order	Main clauses	SOV	loss	7	1588.8510021	3832.85527248	N
54	3	Word order	Main clauses	SVO	gain	9	1493.01899726	6366.54675108	N
54	3	Word order	Main clauses	SVO	loss	8	777.459631944	5206.679811	N
54	2	Word order	Main clauses	V2	gain	9	1632.99764038	5900.24877002	N
54	2	Word order	Main clauses	V2	loss	12	464.825710384	3199.6732363	N
54	5	Word order	Main clauses	VSO	gain	2	2809.45376594	5829.00436212	N
54	5	Word order	Main clauses	VSO	loss	4	1729.967965	8893.99091212	N
54	15	Word order	Noun-Possessor	N-Poss	gain	6	1617.4721905	2309.09417323	N
