81.3294503349 24.4977490959 internal
80.2023096998 24.6054253721 internal
85.6537509774 25.0339783586 internal
23.999205 37.696861 tip
2.179642 41.379225 tip
15.992661 45.813486 tip
-5.567517 50.191816 tip
12.583182 55.679885 tip
14.468136 50.071244 tip
14.040485 61.225938 tip
4.898126 52.374367 tip
-6.773322 62.009754 tip
-0.100059 51.497728 tip
86.154785 41.760336 tip
6.222519 43.426825 tip
12.491621 41.900679 tip
14.8170438217 40.889722668 internal
-0.146764722631 43.3706414513 internal
15.2016243982 42.9021863351 internal
15.8744783811 40.8200861103 internal
6.39486906811 42.5770498441 internal
4.56372952938 45.4833480916 internal
-6.47264467315 55.3491803645 internal
12.4603165796 41.8721279689 internal
-8.55266862588 52.8442970553 internal
-9.47711043485 55.7216533931 internal
-3.703482 40.416881 tip
43.822746 37.788081 tip
80.7813461497 24.8157579729 internal
79.6875712625 25.0425954088 internal
61.7875313709 33.86494248 internal
69.446616472 35.7999425169 internal
75.3619206641 28.6861587013 internal
75.0225911169 28.7406626297 internal
33.5386351586 44.5480805138 internal
72.7755910126 31.9700313969 internal
74.0016480808 32.2529494547 internal
66.0682438556 37.3005717002 internal
-1.532472 47.207854 tip
5.959192 52.213073 tip
-4.484657 54.151988 tip
75.494714 19.38701 tip
86.155454 26.075397 tip
73.511939 4.17191 tip
9.488653 53.931994 tip
36.788273 36.620598 tip
24.113274 56.915 tip
81.514435 41.645502 tip
19.988251 40.446947 tip
55.9499 31.70708 tip
23.3535 42.698586 tip
20.994015 52.237892 tip
54.8843435181 34.2476951827 internal
54.0452007955 33.3743834833 internal
56.789004288 39.0003697705 internal
54.1370043138 33.6124952468 internal
51.5317757271 32.7008839831 internal
59.2082083279 34.3325360329 internal
52.50150334 33.0374263271 internal
53.3288005386 29.8317214275 internal
70.484902009 40.546750546 internal
72.6388987167 37.7578031829 internal
11.6213228935 43.7923581762 internal
6.57626981998 44.0095790644 internal
-4.023666 39.857094 tip
8.806043 53.07585 tip
31.275345 58.521428 tip
19.900799 54.436292 tip
6.222519 43.426825 tip
-8.629141 41.15818 tip
52.891196 29.935501 tip
10.397522 63.426975 tip
86.278412 20.608549 tip
16.321936 58.481083 tip
-8.60427019312 41.1782163201 internal
25.255852 54.680183 tip
87.7571769126 23.2551904494 internal
85.7719625359 23.8938783477 internal
66.1997856111 36.5375919048 internal
63.6553907794 35.5715230348 internal
46.0960139201 31.9218520115 internal
54.8700587404 30.6832126036 internal
71.4798828714 34.0929999156 internal
60.9240012259 35.3937028333 internal
-3.58679701474 53.1252020091 internal
17.4866770462 51.0563429532 internal
81.6318393965 25.6065919675 internal
69.7178062969 26.940813858 internal
20.0234256538 44.146412447 internal
19.881168 42.970349 tip
18.0223664917 45.6736250804 internal
21.4436662817 54.4896553502 internal
9.92381491999 55.8778662868 internal
28.4105815391 56.2528232986 internal
23.3893668684 52.8659097704 internal
74.349411 31.536604 tip
14.874090249 41.1265428613 internal
14.8371432881 54.4552828515 internal
21.470967 60.972087 tip
49.283999 37.526056 tip
20.199324 53.042874 tip
72.139869 22.44456 tip
77.224996 28.625252 tip
2.347857 48.854451 tip
5.795597 53.20394 tip
13.485001 46.127028 tip
13.409092 52.520822 tip
23.090199 47.401544 tip
34.621158 40.013951 tip
-21.939672 64.144237 tip
22.495093 47.187683 tip
91.79022 26.143538 tip
-4.102864 47.995619 tip
27.131666 38.392804 tip
-6.873827 53.726794 tip
30.525414 50.449474 tip
14.425442 51.179914 tip
73.018423 33.681135 tip
72.760057 37.219477 tip
4.865382 50.464478 tip
-4.38518 52.926407 tip
24.031167 49.853028 tip
31.4491977792 58.5484927168 internal
28.621599241 55.446204399 internal
16.603840216 51.5206049338 internal
15.0604170251 50.6568954896 internal
14.781807 41.127331 tip
-3.43114498531 52.2696093587 internal
23.2313709638 52.5034422189 internal
89.243625 26.659702 tip
23.694334 38.028622 tip
17.4413114581 44.8031142255 internal
51.675883 32.647027 tip
10.68504 53.867783 tip
44.527159 40.147389 tip
-3.380017 52.240359 tip
28.997555 41.058644 tip
-0.758622 51.313607 tip
-8.634407 52.658918 tip
9.717403 48.742717 tip
-1.314163 51.060696 tip
-8.41427420104 49.0353282718 internal
-10.158051438 40.3825655318 internal
45.8300086652 35.6873144087 internal
28.9763759931 46.1611227598 internal
1.99107394429 43.6718965775 internal
24.327060308 37.7146058371 internal
29.1550851708 41.255026485 internal
26.0988427133 39.0503444784 internal
25.0374366725 40.9748670821 internal
10.6098668657 59.1624838014 internal
4.82789072099 58.0924295579 internal
31.3459935023 47.0369177449 internal
30.3937368126 47.3763225874 internal
70.342617 38.663458 tip
8.538354 47.36888 tip
70.741619 35.33661 tip
48.730017 38.854174 tip
66.962682 39.646576 tip
14.50823 46.050593 tip
17.438718 59.73823 tip
-3.703482 40.416881 tip
69.702595 34.832889 tip
68.188804 31.432929 tip
44.675689 43.043802 tip
83.000379 27.617895 tip
-9.135132 38.708043 tip
84.727979 25.379098 tip
55.748043 32.735314 tip
14.4315834731 42.7463934371 internal
7.29007400442 41.5446745416 internal
11.2505185783 46.3813350378 internal
70.791057 35.255909 tip
88.36119 22.566866 tip
4.15447222327 45.5151830045 internal
46.1922497398 40.7423931281 internal
58.1616020276 33.7371249027 internal
41.6488279448 39.438043246 internal
79.85635 6.935115 tip
80.3929195933 25.1421518599 internal
81.0418563057 14.9991236652 internal
65.0124390389 33.6055016045 internal
76.3186014403 23.5493204503 internal
9.32737 40.31746 tip
13.158622 59.481307 tip
15.6308773434 58.68565818 internal
76.28612 23.511415 tip
47.9406864315 38.2004147161 root
47.9406864315 38.2004147161 internal
28.3814121607 39.0931794873 internal
-7.368974 57.16276 tip
20.472164 44.801327 tip
12.4923 41.890189 tip
11.923755 46.657384 tip
71.314571 35.799992 tip
75.939182 34.322996 tip
73.6823681003 26.5900321775 internal
-9.301101 53.244432 tip
45.728512 35.821161 tip
69.674802 23.253479 tip
72.871066 19.262081 tip
72.51658 36.457958 tip
88.7087205202 40.1052728084 internal
5.92590291928 53.5071796952 internal
-7.05866703361 54.1224403013 internal
10.740802 59.912785 tip
5.075361 60.330984 tip
30.453243 50.415519 tip
5.123259 52.09095 tip
10.203424 51.4992 tip
2.347857 48.854451 tip
6.567738 53.215696 tip
9.962616 49.795477 tip
16.2788408797 49.5438273985 internal
-2.03597474528 51.171330271 internal
-0.78693719045 51.437742318 internal
10.63304907 63.3507107482 internal
8.71477637368 60.7161794956 internal
1.0233180856 61.6470516532 internal
-4.69453806183 62.0269926975 internal
15.0566950297 57.695250876 internal
-1.44045281902 47.2033597148 internal
71.503041 38.389635 tip
-8.66974329345 40.9821085319 internal
13.368345 38.115141 tip
5.94443388466 51.852607979 internal
5.1719331689 52.1769524012 internal
10.4924171814 49.6321885135 internal
-2.355272 53.779521 tip
11.0377726588 53.8944019096 internal
8.84246269776 53.0683394147 internal
7.27081090111 52.2836956698 internal
65.03622 26.27794 tip
5.13640921581 52.7124640319 internal
5.03962229253 52.7377191167 internal
10.2329503856 48.9096316023 internal
37.64843 55.677584 tip
10.1166827062 52.3570496205 internal
10.659542065 46.2766862676 internal
9.838341 46.496755 tip
26.086373 44.427511 tip
-4.45869204126 47.8903218311 internal
9.88451119686 57.8457137237 internal
12.3056354091 59.0901349411 internal
16.7186834758 51.8917045193 internal
14.802164576 52.8522318893 internal
8.85915484106 54.3517514524 internal
21.2949760935 44.809222153 internal
69.7631341143 27.1573348035 internal
16.377534 47.193164 tip
74.1346546674 32.1725073263 internal
73.0617811039 26.511289422 internal
74.8167756031 22.890139893 internal
82.6804876214 19.8546431372 internal
23.999205 37.696861 tip
2.179642 41.379225 tip
15.992661 45.813486 tip
-5.567517 50.191816 tip
12.583182 55.679885 tip
14.468136 50.071244 tip
14.040485 61.225938 tip
4.898126 52.374367 tip
-6.773322 62.009754 tip
-0.100059 51.497728 tip
86.154785 41.760336 tip
6.222519 43.426825 tip
12.491621 41.900679 tip
1.82770076167 45.7217883518 internal
6.18257544315 43.5127894674 internal
14.718737073 40.9288293412 internal
4.92886583194 44.6151955083 internal
11.4827823762 43.401020002 internal
13.90812777 42.5699113377 internal
-13.0328026874 57.4072197416 internal
12.383991384 41.9992946109 internal
-8.84877701304 52.5758224984 internal
-14.7988817762 54.5661468969 internal
43.822746 37.788081 tip
84.3208647771 25.593109634 internal
83.3308032785 24.8097074327 internal
72.9767226504 31.048722915 internal
75.348030522 27.577130199 internal
69.0572764372 31.863821441 internal
70.2749236749 29.2906060798 internal
27.5912209139 43.8974118078 internal
28.2641612218 42.7611129811 internal
27.5151120525 44.3906706724 internal
34.0805039573 43.780175913 internal
-1.532472 47.207854 tip
5.959192 52.213073 tip
-4.484657 54.151988 tip
75.494714 19.38701 tip
86.155454 26.075397 tip
73.511939 4.17191 tip
9.488653 53.931994 tip
36.788273 36.620598 tip
24.113274 56.915 tip
81.514435 41.645502 tip
19.988251 40.446947 tip
55.9499 31.70708 tip
23.3535 42.698586 tip
20.994015 52.237892 tip
47.2051359604 34.6207774534 internal
58.1052708775 38.0981815423 internal
44.8427032005 38.6093080895 internal
52.483632032 34.0490873456 internal
51.3374473549 32.8156446517 internal
60.2365202117 36.4175310056 internal
48.9775286084 35.8580587427 internal
52.4534788354 30.1289666244 internal
72.9822417064 37.209940107 internal
62.6274752837 33.1822132392 internal
6.49551759889 48.464480634 internal
2.33570938608 48.894909904 internal
-4.023666 39.857094 tip
8.806043 53.07585 tip
31.275345 58.521428 tip
19.900799 54.436292 tip
6.222519 43.426825 tip
-8.629141 41.15818 tip
52.891196 29.935501 tip
10.397522 63.426975 tip
86.278412 20.608549 tip
16.321936 58.481083 tip
-3.72980216176 39.8433857006 internal
25.255852 54.680183 tip
18.0352925258 44.6385677887 internal
17.8974533481 52.4823172226 internal
77.5539785729 33.5014103112 internal
75.1297538904 37.5341056342 internal
55.5231665869 31.753087895 internal
55.5289299824 32.1289626398 internal
71.4996443125 38.8120055033 internal
63.4046322818 35.7341731069 internal
10.2124543273 63.6566581984 internal
10.5819490433 56.0829697 internal
18.2236549276 52.8855019847 internal
28.5237033567 50.4425817372 internal
66.0020216542 19.4426216211 internal
21.0081217343 45.9238709953 internal
25.5201386082 45.4004682251 internal
31.1379152735 58.5807321181 internal
26.7458644743 51.8484930091 internal
26.5018757119 52.6335573493 internal
73.4939647293 31.0783723792 internal
15.4073497495 55.8259424348 internal
25.255852 54.680183 tip
78.929811578 29.3838792394 internal
49.283999 37.526056 tip
20.199324 53.042874 tip
72.139869 22.44456 tip
77.224996 28.625252 tip
2.347857 48.854451 tip
5.795597 53.20394 tip
13.485001 46.127028 tip
13.409092 52.520822 tip
23.090199 47.401544 tip
34.621158 40.013951 tip
-21.939672 64.144237 tip
22.495093 47.187683 tip
91.79022 26.143538 tip
-4.102864 47.995619 tip
27.131666 38.392804 tip
30.525414 50.449474 tip
14.425442 51.179914 tip
73.018423 33.681135 tip
72.760057 37.219477 tip
4.865382 50.464478 tip
-4.38518 52.926407 tip
24.031167 49.853028 tip
29.0688705462 41.0549254473 internal
23.7343680713 37.7087915885 internal
45.2206557568 41.7521892851 internal
42.9660290702 42.3536710584 internal
14.2893609081 60.6908899323 internal
21.8753009738 54.2840776115 internal
89.243625 26.659702 tip
23.694334 38.028622 tip
23.8154679675 48.2180600233 internal
51.675883 32.647027 tip
10.68504 53.867783 tip
44.527159 40.147389 tip
-3.380017 52.240359 tip
28.997555 41.058644 tip
-0.758622 51.313607 tip
-8.634407 52.658918 tip
9.717403 48.742717 tip
4.898126 52.374367 tip
-1.314163 51.060696 tip
11.2904597894 60.5262558004 internal
6.14003179391 52.1916156014 internal
44.9789815718 37.6186412148 internal
45.1437021724 40.5495007872 internal
5.16100014157 52.2987777202 internal
12.180775057 48.2183627716 internal
-1.867000204 52.5412896946 internal
28.8516587112 46.2138390918 internal
27.2883117033 48.001054448 internal
-1.49823118827 47.1998744082 internal
-3.46895967103 52.2924086851 internal
-6.6504583819 50.1593907862 internal
-7.37512265128 49.4009634022 internal
70.342617 38.663458 tip
6.18811994326 43.3944617954 internal
70.741619 35.33661 tip
48.730017 38.854174 tip
66.962682 39.646576 tip
14.50823 46.050593 tip
17.438718 59.73823 tip
2.83681468438 48.9931892932 internal
69.702595 34.832889 tip
68.188804 31.432929 tip
44.675689 43.043802 tip
83.000379 27.617895 tip
-9.135132 38.708043 tip
84.727979 25.379098 tip
55.748043 32.735314 tip
-0.988222387053 51.2660810383 internal
33.8806839394 57.7002034716 internal
18.3918879449 55.6181013515 internal
6.567738 53.215696 tip
18.8847810476 52.63573059 internal
70.791057 35.255909 tip
88.36119 22.566866 tip
14.3008878669 51.9263823709 internal
72.5020555606 37.9927731513 internal
59.406227364 33.2170944874 internal
72.0060524849 36.6250103415 internal
79.85635 6.935115 tip
80.9665324603 24.4751007025 internal
86.4029206366 8.37707360088 internal
67.1968051448 25.8853290528 internal
76.2743262274 23.3757198322 internal
9.32737 40.31746 tip
13.158622 59.481307 tip
22.5308390455 49.6406587946 internal
76.28612 23.511415 tip
53.4046741998 44.3421313311 root
53.4046741998 44.3421313311 internal
38.3253220353 37.9047439933 internal
-7.368974 57.16276 tip
20.472164 44.801327 tip
12.4923 41.890189 tip
11.923755 46.657384 tip
71.314571 35.799992 tip
75.939182 34.322996 tip
71.8933661677 31.5081972873 internal
-9.301101 53.244432 tip
45.728512 35.821161 tip
69.674802 23.253479 tip
72.871066 19.262081 tip
72.51658 36.457958 tip
86.768534706 41.5174387487 internal
15.3984978243 42.143585925 internal
13.5785744122 61.3229756906 internal
10.740802 59.912785 tip
5.075361 60.330984 tip
30.453243 50.415519 tip
5.123259 52.09095 tip
10.203424 51.4992 tip
2.347857 48.854451 tip
5.71815853825 44.6337265072 internal
7.89507437513 45.3974232652 internal
-6.873827 53.726794 tip
14.781807 41.127331 tip
2.03448057549 51.0396882435 internal
1.0338643776 42.6082579793 internal
-5.99762943916 43.0575567225 internal
-7.87070582185 41.104590428 internal
-4.13803990981 39.850368416 internal
6.51614812605 41.5510554444 internal
1.68377695059 61.0013031992 internal
71.503041 38.389635 tip
6.51486338939 53.1196979706 internal
13.368345 38.115141 tip
15.1254401571 42.6539755781 internal
11.4116976285 44.0108450571 internal
14.8888353683 41.2437998216 internal
-2.355272 53.779521 tip
-3.00705713994 54.4479566414 internal
-4.14418150739 55.1126577554 internal
3.43362285192 44.7536295417 internal
65.03622 26.27794 tip
-8.57648656165 52.8710478327 internal
-7.14998337788 53.7540602807 internal
37.64843 55.677584 tip
12.5836506561 41.9156852158 internal
19.6594879552 52.2575024828 internal
9.838341 46.496755 tip
26.086373 44.427511 tip
7.57095506431 60.6112858775 internal
12.4767307544 45.5616418665 internal
17.9745124317 44.0588484958 internal
93.3759872764 24.9670400334 internal
94.7289382267 25.3964973248 internal
19.881168 42.970349 tip
74.349411 31.536604 tip
21.470967 60.972087 tip
16.377534 47.193164 tip
35.5546739882 41.7086355935 internal
34.7264647327 36.214734778 internal
28.7934019431 44.3971401006 internal
22.4529166631 52.7130287363 internal
23.999205 37.696861 tip
2.179642 41.379225 tip
15.992661 45.813486 tip
-5.567517 50.191816 tip
12.583182 55.679885 tip
14.468136 50.071244 tip
14.040485 61.225938 tip
8.538354 47.36888 tip
-6.773322 62.009754 tip
-0.100059 51.497728 tip
86.154785 41.760336 tip
6.222519 43.426825 tip
12.491621 41.900679 tip
9.61443716634 48.5656280689 internal
16.3713503404 50.0723584514 internal
10.8019051372 49.0020752551 internal
10.6992528236 49.650116743 internal
8.77919335973 53.0765040329 internal
10.5858390827 53.8475974748 internal
10.5988570572 51.0368909935 internal
9.47945260118 48.7905525558 internal
10.7973752561 58.8758795396 internal
16.0406560451 58.5448217009 internal
-3.703482 40.416881 tip
43.822746 37.788081 tip
81.6984930949 26.4946386629 internal
79.7250192216 26.7896325242 internal
74.4786293786 30.5266990293 internal
79.5173576084 30.2215474022 internal
79.7929714536 27.3792635699 internal
73.1407930773 30.3362582474 internal
84.7536187806 28.4466942671 internal
88.473070613 26.8008526 internal
82.9866394749 25.0464494516 internal
72.276008054 29.9831615731 internal
-1.532472 47.207854 tip
5.959192 52.213073 tip
-4.484657 54.151988 tip
75.494714 19.38701 tip
86.155454 26.075397 tip
73.511939 4.17191 tip
9.488653 53.931994 tip
36.788273 36.620598 tip
24.113274 56.915 tip
81.514435 41.645502 tip
19.988251 40.446947 tip
55.9499 31.70708 tip
23.3535 42.698586 tip
20.994015 52.237892 tip
45.623725862 35.9886527205 internal
41.820141163 38.4920982641 internal
47.5692314899 34.472612945 internal
47.8694152116 36.8806418372 internal
52.1441776803 32.610304344 internal
67.3362769058 36.5637976828 internal
53.4715112199 31.7733999621 internal
52.5817576091 30.062472833 internal
68.2212418466 36.225349727 internal
73.9847785636 39.6734865139 internal
5.76901447967 52.1268512097 internal
18.6776164264 49.3561104767 internal
-4.023666 39.857094 tip
8.806043 53.07585 tip
31.275345 58.521428 tip
19.900799 54.436292 tip
6.222519 43.426825 tip
-8.629141 41.15818 tip
52.891196 29.935501 tip
10.397522 63.426975 tip
86.278412 20.608549 tip
16.321936 58.481083 tip
-1.35021169942 51.0752471862 internal
9.962616 49.795477 tip
26.7857114224 39.6922324916 internal
27.2193795294 45.531546297 internal
69.0573971931 36.8714274515 internal
71.6281374732 35.4742178069 internal
65.612520766 31.4742349149 internal
66.1503762571 31.2865002007 internal
69.9864422355 36.6840132708 internal
69.334691754 36.6410587819 internal
0.458071953127 43.650065357 internal
27.6678613512 44.1486470762 internal
22.9800259025 51.4516151612 internal
14.8167329284 58.8827543302 internal
76.4135531062 32.5376602774 internal
12.5388649433 57.1832282574 internal
16.3900238766 58.5459993365 internal
10.4846389895 63.2786070717 internal
8.96956189717 61.049176907 internal
7.34286984424 61.4951614476 internal
63.4099905642 31.1046595544 internal
-1.29411668572 51.1066323468 internal
25.255852 54.680183 tip
67.4820219701 32.7562117823 internal
49.283999 37.526056 tip
20.199324 53.042874 tip
72.139869 22.44456 tip
77.224996 28.625252 tip
2.347857 48.854451 tip
5.795597 53.20394 tip
13.485001 46.127028 tip
13.409092 52.520822 tip
23.090199 47.401544 tip
34.621158 40.013951 tip
-21.939672 64.144237 tip
22.495093 47.187683 tip
91.79022 26.143538 tip
24.6260755415 42.129968732 internal
-4.102864 47.995619 tip
13.1591254233 54.1888853817 internal
14.425442 51.179914 tip
73.018423 33.681135 tip
72.760057 37.219477 tip
4.865382 50.464478 tip
-4.38518 52.926407 tip
24.031167 49.853028 tip
28.9820276299 41.0569951559 internal
23.6635340657 37.69408197 internal
8.538354 47.36888 tip
21.6955702442 45.0059290707 internal
14.867943044 41.138275673 internal
23.694334 38.028622 tip
-5.91785002553 40.8242664564 internal
10.740802 59.912785 tip
2.74022762656 60.9544244918 internal
89.243625 26.659702 tip
14.040485 61.225938 tip
14.1325879394 58.2797562822 internal
51.675883 32.647027 tip
10.68504 53.867783 tip
44.527159 40.147389 tip
-3.380017 52.240359 tip
28.997555 41.058644 tip
-0.758622 51.313607 tip
-8.634407 52.658918 tip
9.717403 48.742717 tip
-1.314163 51.060696 tip
15.1489717613 43.2190217356 internal
4.95125352616 52.1293925667 internal
58.5207027712 32.658294786 internal
31.0290160293 46.7163607222 internal
5.10602997047 52.1580283491 internal
33.0909908409 50.7510057505 internal
30.9152925986 53.1665561678 internal
31.5401486385 48.1451911411 internal
29.4185251923 48.3080281858 internal
31.4622523866 58.3902455833 internal
27.5621277239 45.5765741402 internal
30.4865038221 47.1133622234 internal
27.170696282 55.9365601717 internal
70.342617 38.663458 tip
-6.873827 53.726794 tip
70.741619 35.33661 tip
48.730017 38.854174 tip
66.962682 39.646576 tip
14.50823 46.050593 tip
17.438718 59.73823 tip
14.781807 41.127331 tip
69.702595 34.832889 tip
68.188804 31.432929 tip
44.675689 43.043802 tip
83.000379 27.617895 tip
30.525414 50.449474 tip
84.727979 25.379098 tip
55.748043 32.735314 tip
20.994015 52.237892 tip
-0.744337370726 51.3743479254 internal
14.8481749788 50.0315543474 internal
12.6576697952 49.995963741 internal
70.791057 35.255909 tip
88.36119 22.566866 tip
4.73735092866 40.7358710073 internal
49.9189910513 34.7584202097 internal
61.9441188075 31.2150031084 internal
45.3089750074 36.4453579046 internal
79.85635 6.935115 tip
81.2987315096 23.9965579748 internal
84.0228771551 14.7475619852 internal
75.9701775971 26.965530122 internal
76.5362332835 23.6897295637 internal
9.32737 40.31746 tip
13.158622 59.481307 tip
37.64843 55.677584 tip
76.28612 23.511415 tip
42.5723769565 34.4805991801 root
42.5723769565 34.4805991801 internal
33.9998169226 38.3760251093 internal
-7.368974 57.16276 tip
20.472164 44.801327 tip
12.4923 41.890189 tip
11.923755 46.657384 tip
71.314571 35.799992 tip
75.939182 34.322996 tip
75.8692050234 31.5359575105 internal
-9.301101 53.244432 tip
45.728512 35.821161 tip
69.674802 23.253479 tip
72.871066 19.262081 tip
72.51658 36.457958 tip
84.8295363449 40.8931395058 internal
-0.562956906436 49.5028583761 internal
-8.61350355411 41.2477041842 internal
-9.135132 38.708043 tip
6.66446730699 53.2135388236 internal
5.075361 60.330984 tip
30.453243 50.415519 tip
5.123259 52.09095 tip
10.203424 51.4992 tip
2.347857 48.854451 tip
-5.91839769611 46.8484036139 internal
-1.97037946757 47.1641839726 internal
-3.28397899766 52.144146297 internal
-6.97154233223 53.7370338554 internal
-8.64808692035 52.6500834898 internal
-7.252679559 49.8989659556 internal
-11.0405432883 51.2896684325 internal
12.324438116 42.0164808783 internal
7.0712034507 39.211949058 internal
7.70923526324 38.6298689541 internal
3.44946200969 42.1820728773 internal
71.503041 38.389635 tip
6.07817202222 52.217836224 internal
13.368345 38.115141 tip
12.0269615166 44.6650809795 internal
14.3353659074 50.5158506354 internal
-5.8943281281 50.3319820171 internal
-2.355272 53.779521 tip
17.6162109579 46.8211054108 internal
18.426297817 48.2210900761 internal
24.5949108883 48.2450408476 internal
65.03622 26.27794 tip
17.6145485036 48.6375118441 internal
23.8008527484 48.7952163328 internal
19.4632902849 50.1938651869 internal
9.65722705666 48.5807637351 internal
9.838341 46.496755 tip
26.086373 44.427511 tip
10.3224261126 45.8021701582 internal
11.3893434033 41.1736213457 internal
11.851886718 38.4051987025 internal
78.0421103617 29.091486945 internal
83.271216526 27.2749914522 internal
19.881168 42.970349 tip
74.349411 31.536604 tip
21.470967 60.972087 tip
16.377534 47.193164 tip
27.164666482 44.8863806255 internal
26.6178485503 46.8711820993 internal
25.4529471878 50.0191904102 internal
27.131666 38.392804 tip
23.999205 37.696861 tip
2.179642 41.379225 tip
15.992661 45.813486 tip
